"master_id","last_session_date","total_sessions","avg_session_duration_min","pages_per_session","add_to_cart_rate","purchase_conversion_rate","most_viewed_category","preferred_channel","last_campaign_click"
"04f12e56-b206-11e9-89fa-000d3a38a36f","2020-06-08","38","1","3.5","0.22","0.2","Bags","mobile_app","Email Newsletter"
"409e63de-5bc9-11ea-82af-000d3a38a36f","2020-01-09","18","12.1","7.5","0.12","0.06","Sportswear","mobile_app","Google Ads"
"643d4ac2-fd63-11e9-a5e8-000d3a38a36f","2020-08-20","28","5","3.4","0.39","0.03","Bags","mobile_app","Google Ads"
"efa4b4f6-879c-11ea-ace9-000d3a38a36f","2020-04-08","28","8.1","4.9","0.28","0.22","Clothing","mobile_app","SMS Push"
"abb2fb2e-6d2c-11eb-99c4-000d3a38a36f","2020-07-26","11","3.9","2","0.15","0.12307298539035","Clothing","web","None"
"3571aafe-6cf2-11ea-b576-000d3a38a36f","2020-05-10","12","12","6.6","0.4","0.02","Accessories","mobile_app","Email Newsletter"
"648eeb1a-983c-11ea-9d91-000d3a38a36f","2021-02-07","55","8","4.5","0.13","0.08581728841274","Clothing","web","None"
"4a2035fc-edf3-11e9-9346-000d3a38a36f","2020-05-31","2","8.6","2","0.17","0.14358733900533","Clothing","web","Instagram Ads"
"23151ace-1dfc-11eb-8d74-000d3a38a36f","2020-02-23","59","9.7","6.3","0.29","0.16","Bags","web","SMS Push"
"33be441a-b11d-11e9-9757-000d3a38a36f","2020-04-29","37","11.3","8.1","0.25","0.05","Accessories","mobile_app","None"
"78cb634e-74b2-11eb-92cb-000d3a38a36f","2021-02-23","4","4.6","6.8","0.34","0.13","Clothing","mobile_app","Google Ads"
"26fef404-aae2-11e9-a2fc-000d3a38a36f","2021-02-25","41","7.2","6.7","0.28","0.17","Shoes","email","None"
"1539af04-a324-11e9-a2fc-000d3a38a36f","2020-04-13","45","11.8","7.6","0.25","0.05","Sportswear","mobile_app","Email Newsletter"
"6558393e-cf4b-11ea-a8f0-000d3a38a36f","2020-09-10","45","6.7","4.6","0.17","0.1","Clothing","web","Instagram Ads"
"332aca5c-ab94-11e9-a2fc-000d3a38a36f","2020-08-14","47","12.1","6.2","0.15","0.04","Clothing","mobile_app","None"
"27c7b92c-5bed-11ea-90c0-000d3a38a36f","2020-04-21","34","8.6","10.4","0.08","0.040144891918137","Clothing","web","Google Ads"
"a3627b1e-1383-11eb-8ffc-000d3a38a36f","2021-05-24","23","6.7","6.3","0.19","0.09","Sportswear","mobile_app","Email Newsletter"
"f068ab7c-3990-11ea-85d6-000d3a38a36f","2021-04-17","13","10.1","4.3","0.33","0.09","Bags","mobile_app","Google Ads"
"d6c5f112-9f07-11e9-9897-000d3a38a36f","2020-04-08","7","7.5","6.7","0.15","0.12","Accessories","mobile_app","Email Newsletter"
"0ec13106-5bb1-11ea-a359-000d3a38a36f","2020-06-01","32","10.6","5.2","0.36","0.07","Accessories","mobile_app","Email Newsletter"
"e0e663f6-a160-11e9-a2fc-000d3a38a36f","2020-12-03","23","6.6","5.9","0.33","0.16","Accessories","web","SMS Push"
"14953d3e-2d80-11ea-9ae7-000d3a38a36f","2020-06-11","49","10.6","7.5","0.4","0.17","Accessories","web","SMS Push"
"d8985be0-ad8c-11e9-a2fc-000d3a38a36f","2020-06-09","8","9.3","4.9","0.3","0.07","Accessories","web","SMS Push"
"7c6ee6da-e531-11ea-b769-000d3a38a36f","2021-02-01","50","7","1","0.07","0.049127369419714","Shoes","instore","None"
"ce31bff6-a0ea-11e9-a2fc-000d3a38a36f","2020-10-03","47","2.5","5.7","0.26","0.02","Bags","web","SMS Push"
"44cb68d2-5eec-11ea-be5b-000d3a38a36f","2021-05-18","47","9.4","7","0.16","0.10380510796218","Bags","web","Google Ads"
"0f63f6c0-a1bc-11e9-a2fc-000d3a38a36f","2021-01-26","37","11.2","9.5","0.38","0.11","Clothing","mobile_app","Google Ads"
"211a6fc8-bd60-11ea-aa61-000d3a38a36f","2020-05-14","34","8.6","8.1","0.3","0.16","Sportswear","mobile_app","Google Ads"
"9273e2c2-1f6c-11ea-87bf-000d3a38a36f","2020-07-13","48","1.3","5.3","0.32","0.11","Accessories","web","SMS Push"
"38cfebd8-3ebd-11ea-b794-000d3a38a36f","2021-02-04","29","11.4","7","0.25","0.1","Accessories","mobile_app","Instagram Ads"
"0f890e44-7f31-11ea-80af-000d3a38a36f","2020-02-02","37","9.2","5.5","0.39","0.04","Bags","web","Google Ads"
"5622c098-a179-11e9-a2fc-000d3a38a36f","2021-04-04","23","9.9","7.8","0.11","0.0778734076438","Bags","mobile_app","Email Newsletter"
"ae2db226-137e-11ea-a001-000d3a38a36f","2021-04-14","38","7.8","5.7","0.19","0.08","Sportswear","web","Instagram Ads"
"2749330a-ff21-11e9-a5e8-000d3a38a36f","2021-01-09","29","2.2","7.5","0.23","0.11","Sportswear","mobile_app","Google Ads"
"399d42c2-1a37-11ea-941b-000d3a38a36f","2020-01-22","44","9.7","9.3","0.24","0.19","Sportswear","web","Email Newsletter"
"2d01412c-d6e8-11e9-93bc-000d3a38a36f","2020-02-07","5","7.3","11.1","0.32","0.07","Accessories","mobile_app","Instagram Ads"
"df00405e-5270-11ea-956d-000d3a38a36f","2020-08-17","52","5.8","3","0.3","0.12","Bags","mobile_app","SMS Push"
"5183aa32-4f4f-11ea-99ba-000d3a38a36f","2020-12-30","40","13.2","2.4","0.07","0.053374645522613","Shoes","mobile_app","SMS Push"
"175699e0-2ac0-11ea-b3a7-000d3a38a36f","2021-03-13","11","9.8","4.1","0.3","0.18","Sportswear","mobile_app","Google Ads"
"6b2d1e68-2d95-11ea-8e71-000d3a38a36f","2020-10-09","14","8.7","5.9","0.14","0.11970385550361","Sportswear","instore","Google Ads"
"ce48d558-22d4-11ea-8523-000d3a38a36f","2020-01-27","56","5.4","4.9","0.2","0.10378869845273","Bags","mobile_app","None"
"e6828b04-1fc4-11ea-87bf-000d3a38a36f","2020-08-13","49","5","8.5","0.21","0.13","Shoes","mobile_app","None"
"07c2e300-a841-11e9-a2fc-000d3a38a36f","2020-10-03","42","9.5","4.4","0.29","0.05","Accessories","web","SMS Push"
"d1f20680-a574-11e9-a2fc-000d3a38a36f","2020-10-10","2","2","3.8","0.29","0.24","Accessories","mobile_app","None"
"9856d854-b592-11ea-a78c-000d3a38a36f","2021-04-25","35","9.7","8.7","0.18","0.11308937992498","Shoes","mobile_app","Instagram Ads"
"5f0fa9f8-532d-11ea-acd3-000d3a38a36f","2021-03-28","45","9.8","7.1","0.33","0.05","Accessories","mobile_app","Email Newsletter"
"eb1b30a8-a530-11e9-a2fc-000d3a38a36f","2021-05-30","49","12.1","6.6","0.09","0.08","Accessories","mobile_app","Instagram Ads"
"a30b93f8-a4fd-11e9-a2fc-000d3a38a36f","2021-06-30","59","10.9","3.8","0.13","0.04","Sportswear","mobile_app","None"
"b544aaf8-a3ab-11e9-a2fc-000d3a38a36f","2020-07-10","35","11.4","8.1","0.2","0.14786096675526","Clothing","instore","None"
"b1f63c54-d691-11e9-93bc-000d3a38a36f","2020-02-18","42","6.2","5.5","0.13","0.03","Bags","mobile_app","Instagram Ads"
"7cefecc8-27b6-11ea-aaaa-000d3a38a36f","2021-05-26","28","3.6","6.3","0.37","0.1","Sportswear","mobile_app","Google Ads"
"0b67c74c-2b76-11ea-9d27-000d3a38a36f","2020-01-17","8","8.5","6.7","0.37","0.21","Bags","web","SMS Push"
"75cbc976-a435-11e9-a2fc-000d3a38a36f","2020-06-20","32","9.3","8.8","0.11","0.081394936223214","Clothing","mobile_app","Instagram Ads"
"96b37d2e-aad8-11e9-a2fc-000d3a38a36f","2020-08-07","4","11","6.9","0.19","0.13","Bags","email","Google Ads"
"06b6eb2c-7376-11ea-92d0-000d3a38a36f","2020-06-06","45","12.5","4.6","0.4","0.1","Shoes","web","Instagram Ads"
"4c9c9cbc-ae42-11e9-a2fc-000d3a38a36f","2021-04-21","7","4.5","6","0.06","0.01","Sportswear","email","SMS Push"
"4bd60b50-195f-11ea-b6a2-000d3a38a36f","2020-02-15","39","10.6","7.4","0.07","0.05","Sportswear","mobile_app","None"
"71579c58-b0d3-11e9-9757-000d3a38a36f","2021-01-07","48","1.3","9.4","0.35","0.15","Clothing","web","Email Newsletter"
"77c4e132-ae52-11e9-a2fc-000d3a38a36f","2021-06-01","27","8.8","5.2","0.18","0.13161090464211","Shoes","mobile_app","Google Ads"
"cfdf1d42-9fac-11e9-a2fc-000d3a38a36f","2020-04-08","37","10.1","5","0.31","0.17","Accessories","mobile_app","SMS Push"
"56acd888-d684-11e9-93bc-000d3a38a36f","2020-02-06","17","3.4","7.5","0.27","0.19","Clothing","mobile_app","SMS Push"
"04241874-a9b6-11e9-a2fc-000d3a38a36f","2020-10-06","10","9.9","4.2","0.29","0.06","Bags","mobile_app","None"
"71afbad8-ff01-11e9-a5e8-000d3a38a36f","2020-12-14","4","4.8","4.7","0.12","0.088673798508451","Clothing","web","Google Ads"
"1edf421c-e2e9-11e9-ad00-000d3a38a36f","2021-05-11","23","6.8","6.1","0.24","0.1","Shoes","web","Email Newsletter"
"d5aa30a2-5b9c-11ea-a9cd-000d3a38a36f","2020-10-28","14","10.6","6.9","0.28","0.09","Sportswear","instore","Email Newsletter"
"7aff7b54-abc4-11e9-a2fc-000d3a38a36f","2020-06-29","5","7","8","0.24","0.11","Bags","mobile_app","Google Ads"
"a4659e1c-24d5-11ea-bf27-000d3a38a36f","2020-04-08","2","7","6.3","0.38","0.22","Accessories","web","SMS Push"
"cbcb985c-017c-11ea-a5e8-000d3a38a36f","2020-04-25","46","9","6.2","0.06","0.052883538288128","Accessories","mobile_app","None"
"a04dd5b8-ac9b-11e9-a2fc-000d3a38a36f","2020-07-09","24","10.4","7.1","0.13","0.093134155575692","Accessories","mobile_app","Instagram Ads"
"d14e3c7e-b04d-11e9-9757-000d3a38a36f","2020-09-09","18","8","2.9","0.08","0.042408447671677","Shoes","mobile_app","SMS Push"
"ece891e6-5f3e-11ea-be5b-000d3a38a36f","2020-06-09","27","12.7","6.2","0.39","0.02","Sportswear","mobile_app","Google Ads"
"fad3ef8a-a5d5-11e9-a2fc-000d3a38a36f","2020-09-12","24","7","9.2","0.13","0.1","Sportswear","instore","None"
"4b60fb80-249a-11ea-bf27-000d3a38a36f","2020-11-18","29","11.7","7.6","0.31","0.21","Clothing","mobile_app","Google Ads"
"756ae0c2-d705-11e9-93bc-000d3a38a36f","2020-05-07","11","9.6","5.9","0.1","0.03","Shoes","mobile_app","Instagram Ads"
"66f9273e-a80b-11e9-a2fc-000d3a38a36f","2020-01-18","48","10","7.5","0.07","0.037488474446019","Shoes","web","Email Newsletter"
"b919413a-6087-11eb-9b71-000d3a38a36f","2020-11-18","18","4.5","3.5","0.12","0.094627733094109","Bags","mobile_app","Email Newsletter"
"fca6174c-aad1-11e9-a2fc-000d3a38a36f","2020-10-14","59","11.6","6.9","0.15","0.12","Accessories","web","Google Ads"
"cca6958a-d713-11e9-93bc-000d3a38a36f","2020-06-03","48","8.4","5.9","0.21","0.02","Accessories","mobile_app","None"
"c374d99c-e50d-11e9-ad00-000d3a38a36f","2021-05-04","53","14.9","6.2","0.06","0.051151783262314","Clothing","web","None"
"202a42cc-a174-11e9-a2fc-000d3a38a36f","2021-01-20","4","8.8","5.3","0.27","0.18","Accessories","email","Email Newsletter"
"2c0b3d24-aa68-11e9-a2fc-000d3a38a36f","2020-04-13","33","7.9","8.8","0.28","0.17","Accessories","mobile_app","SMS Push"
"b30721a8-5b52-11ea-b544-000d3a38a36f","2021-01-27","14","6.5","5","0.15","0.13","Accessories","web","None"
"12529658-aedb-11e9-a2fc-000d3a38a36f","2020-09-02","44","8","3.9","0.14","0.10649605080196","Sportswear","mobile_app","SMS Push"
"9bc68994-5084-11ea-99ba-000d3a38a36f","2020-06-24","56","12.2","3","0.12","0.08","Clothing","mobile_app","None"
"3d2bf11a-7ee9-11ea-80af-000d3a38a36f","2020-02-08","42","10.3","1.7","0.13","0.06","Accessories","email","SMS Push"
"6dcdd324-aeec-11e9-a2fc-000d3a38a36f","2021-04-21","32","8.9","6.4","0.28","0.22","Shoes","web","Google Ads"
"0df28674-ff24-11e9-a5e8-000d3a38a36f","2021-06-21","51","10.6","4.4","0.26","0.08","Shoes","web","Instagram Ads"
"86bd40a8-1937-11ea-b6a2-000d3a38a36f","2021-02-11","4","6.7","3.4","0.37","0.18","Shoes","mobile_app","Email Newsletter"
"5719059a-ad11-11e9-a2fc-000d3a38a36f","2021-06-08","20","6.4","5.5","0.34","0.05","Bags","mobile_app","None"
"cb9e3528-ab8d-11e9-a2fc-000d3a38a36f","2021-05-20","21","6.1","7.4","0.25","0.11","Shoes","email","Google Ads"
"5d8ee67c-ab7e-11e9-a2fc-000d3a38a36f","2020-02-05","3","11","5.8","0.11","0.04","Accessories","web","Google Ads"
"e10c7aac-d6f1-11e9-93bc-000d3a38a36f","2020-01-20","25","11.3","6.3","0.16","0.08","Shoes","web","None"
"fd6ef26e-fee3-11e9-a5e8-000d3a38a36f","2020-11-16","4","5.6","8.3","0.22","0.05","Shoes","email","Email Newsletter"
"86e934ee-aa9f-11e9-a2fc-000d3a38a36f","2021-05-26","58","6","7.6","0.2","0.11175201494615","Clothing","email","Google Ads"
"94d50848-a866-11e9-a2fc-000d3a38a36f","2021-02-03","47","7.6","6.2","0.07","0.01","Bags","mobile_app","Google Ads"
"5517e3da-5b10-11ea-a915-000d3a38a36f","2021-04-15","11","4.9","4","0.18","0.09","Accessories","web","Instagram Ads"
"71368132-1aee-11ea-98d5-000d3a38a36f","2020-05-22","16","8.7","4.9","0.12","0.10763602969244","Sportswear","mobile_app","Instagram Ads"
"7e0d2394-ab62-11e9-a2fc-000d3a38a36f","2020-04-01","59","12.3","6.1","0.25","0.22","Accessories","mobile_app","SMS Push"
"54eef9e8-abfc-11e9-a2fc-000d3a38a36f","2020-12-19","36","9.1","7.4","0.38","0.25","Clothing","mobile_app","Google Ads"
"a525cb82-27d3-11ea-aaaa-000d3a38a36f","2020-02-20","6","11.1","6.7","0.1","0.061587074638792","Accessories","mobile_app","None"
"0376755e-1eee-11ea-81ff-000d3a38a36f","2020-07-08","31","4","4.8","0.35","0.23","Accessories","email","Email Newsletter"
"a1252e9c-1fc2-11ea-87bf-000d3a38a36f","2020-05-04","40","6.5","6.8","0.14","0.12010792189037","Sportswear","mobile_app","Email Newsletter"
"cc01ed02-74e6-11ea-802c-000d3a38a36f","2020-05-29","13","2.3","9.4","0.29","0.14","Clothing","mobile_app","Email Newsletter"
"933f716c-a528-11e9-a2fc-000d3a38a36f","2020-11-09","23","7.8","6.6","0.26","0.04","Clothing","mobile_app","None"
"859bef06-ac24-11e9-a2fc-000d3a38a36f","2020-12-07","52","14.5","7.2","0.13","0.13","Accessories","web","Google Ads"
"37132e7c-5272-11ea-956d-000d3a38a36f","2020-10-31","4","13.3","5.3","0.18","0.13","Accessories","email","Email Newsletter"
"25d7e164-a536-11e9-a2fc-000d3a38a36f","2020-02-23","37","9.2","5.6","0.24","0.14","Bags","mobile_app","Google Ads"
"9e6c32ca-a3a5-11e9-a2fc-000d3a38a36f","2021-03-19","42","8.2","2.6","0.37","0.09","Sportswear","web","Email Newsletter"
"94be37e0-aa72-11e9-a2fc-000d3a38a36f","2020-09-20","37","9.4","6.3","0.11","0.059718226420673","Shoes","email","Instagram Ads"
"cee8e9e8-5bb0-11ea-9b0c-000d3a38a36f","2020-02-22","44","4.5","1","0.17","0.12","Shoes","mobile_app","Instagram Ads"
"b2d72794-2017-11ea-87bf-000d3a38a36f","2020-01-05","33","8.7","3","0.4","0.15","Bags","mobile_app","Email Newsletter"
"65c36fbe-ac25-11e9-a2fc-000d3a38a36f","2020-04-12","56","1.6","6.7","0.33","0.08","Shoes","mobile_app","Instagram Ads"
"4b82fcf6-a463-11e9-a2fc-000d3a38a36f","2020-07-14","42","1","4","0.18","0.12","Clothing","mobile_app","SMS Push"
"bfd1a73c-1c82-11ea-a490-000d3a38a36f","2020-12-15","29","7","2","0.1","0.079189537778751","Accessories","mobile_app","None"
"19596d32-a3ff-11e9-a2fc-000d3a38a36f","2020-02-16","37","15.1","6.1","0.23","0.04","Shoes","web","Instagram Ads"
"a96235b4-98b2-11ea-b97a-000d3a38a36f","2020-09-25","19","13","2.9","0.25","0.2","Accessories","email","Instagram Ads"
"3d87336e-d62d-11e9-93bc-000d3a38a36f","2021-01-04","51","11.4","8.1","0.14","0.11","Sportswear","email","Instagram Ads"
"4c7d87f0-a52d-11e9-a2fc-000d3a38a36f","2020-04-15","20","8.1","6.9","0.3","0.24","Bags","mobile_app","None"
"576a71da-ff1b-11e9-a5e8-000d3a38a36f","2020-04-29","32","12.7","9.7","0.24","0.14","Accessories","web","None"
"e12ffb50-b0a2-11e9-9757-000d3a38a36f","2020-02-27","44","6.5","6.8","0.18","0.02","Clothing","mobile_app","None"
"5af055ee-a066-11ea-9d0a-000d3a38a36f","2020-12-11","55","4.4","9.8","0.15","0.13","Clothing","web","Email Newsletter"
"682bc334-4f61-11ea-99ba-000d3a38a36f","2021-04-18","16","6.3","4.1","0.15","0.14","Sportswear","web","None"
"365a722a-abaf-11e9-a2fc-000d3a38a36f","2020-04-26","5","3.2","4.8","0.33","0.17","Accessories","mobile_app","Email Newsletter"
"f95be7a6-387f-11ea-85d6-000d3a38a36f","2020-05-06","49","14.8","6.6","0.22","0.05","Bags","instore","None"
"5fa248c4-5f91-11ea-be5b-000d3a38a36f","2021-01-27","46","9.6","5.7","0.15","0.12","Bags","mobile_app","Instagram Ads"
"6d911196-280e-11ea-a043-000d3a38a36f","2020-02-27","12","5.4","6.3","0.33","0.1","Bags","mobile_app","SMS Push"
"b0a3781c-d68c-11e9-93bc-000d3a38a36f","2021-05-27","45","7.8","5.9","0.06","0.0405053272704","Clothing","web","Email Newsletter"
"abd8c4ee-afd7-11e9-9757-000d3a38a36f","2020-04-05","21","7.7","5.6","0.4","0.08","Clothing","mobile_app","None"
"9fc509a8-a107-11e9-a2fc-000d3a38a36f","2020-04-27","14","12.3","4.1","0.36","0.01","Sportswear","web","Google Ads"
"8d7a3e5a-2a12-11ea-99b3-000d3a38a36f","2021-05-02","37","14.7","4.5","0.31","0.13","Clothing","mobile_app","Google Ads"
"0b42b552-b17c-11e9-89fa-000d3a38a36f","2020-08-24","22","11.3","4.2","0.14","0.11487939874844","Shoes","mobile_app","Google Ads"
"72141e1e-9961-11eb-9c47-000d3a38a36f","2020-09-28","30","10.2","4","0.36","0.16","Shoes","mobile_app","None"
"9b1ad686-9f5d-11e9-a2fc-000d3a38a36f","2020-07-07","23","9","6.1","0.34","0.15","Bags","mobile_app","Google Ads"
"d1cdc84a-570e-11eb-9e65-000d3a38a36f","2021-03-22","5","8.3","4.6","0.33","0.21","Sportswear","mobile_app","Google Ads"
"342bba62-542a-11ea-b1db-000d3a38a36f","2020-09-03","29","8.3","5","0.11","0.05","Bags","mobile_app","SMS Push"
"f79469f2-29bb-11ea-87cc-000d3a38a36f","2020-03-16","59","8.3","8.8","0.27","0.09","Bags","mobile_app","Email Newsletter"
"20325f40-b108-11e9-9757-000d3a38a36f","2020-06-02","30","7.4","7","0.36","0.06","Clothing","mobile_app","Email Newsletter"
"167b0fa0-5b9a-11ea-b4dc-000d3a38a36f","2021-03-10","18","6.7","7.6","0.23","0.1","Shoes","mobile_app","None"
"894ae9ea-bfa6-11ea-9c44-000d3a38a36f","2020-03-26","46","4.8","8.2","0.24","0.02","Sportswear","web","SMS Push"
"4ca21210-a6c1-11e9-a2fc-000d3a38a36f","2020-10-11","50","7.3","9.3","0.19","0.11","Shoes","email","Email Newsletter"
"5a93c2a4-aebb-11e9-a2fc-000d3a38a36f","2020-08-07","52","4.1","6","0.28","0.05","Clothing","mobile_app","Email Newsletter"
"b12a5880-5bb8-11ea-b13f-000d3a38a36f","2020-03-09","1","6.3","6.5","0.35","0.16","Clothing","instore","Google Ads"
"0b5a1af6-d726-11e9-93bc-000d3a38a36f","2020-02-16","39","7.7","5","0.23","0.13","Accessories","mobile_app","None"
"ae9fa96c-5316-11ea-acd3-000d3a38a36f","2020-04-03","17","8.8","4.3","0.39","0.17","Clothing","web","Google Ads"
"b362ebc0-b11e-11e9-9757-000d3a38a36f","2021-03-28","3","8.7","3","0.19","0.12","Clothing","mobile_app","SMS Push"
"00a7bc8e-b085-11e9-9757-000d3a38a36f","2020-07-22","42","9.5","4","0.09","0.054166524891261","Shoes","mobile_app","Email Newsletter"
"899c2e5e-1320-11eb-8ffc-000d3a38a36f","2020-08-05","7","9.2","5","0.06","0.03","Sportswear","web","Email Newsletter"
"86d30a68-27ca-11ea-aaaa-000d3a38a36f","2021-04-18","27","13.4","6.4","0.25","0.05","Shoes","mobile_app","SMS Push"
"8a6315c4-afca-11e9-9757-000d3a38a36f","2021-03-07","28","13","3.7","0.33","0.24","Shoes","mobile_app","Instagram Ads"
"18ce6d20-4ad1-11eb-806e-000d3a38a36f","2020-12-06","44","6.8","4.1","0.35","0.21","Accessories","instore","Google Ads"
"f649fe28-1efc-11ea-81ff-000d3a38a36f","2020-10-15","54","10.8","1.8","0.39","0.14","Shoes","mobile_app","SMS Push"
"7543920c-9e15-11e9-9897-000d3a38a36f","2020-09-10","31","7.5","4.6","0.23","0.17060637019941","Sportswear","mobile_app","SMS Push"
"9d3feb84-b1ed-11e9-89fa-000d3a38a36f","2020-12-22","15","3","6.1","0.12","0.02","Sportswear","instore","Google Ads"
"b801405a-9fa3-11e9-a2fc-000d3a38a36f","2020-01-23","55","10","6.1","0.29","0.24","Accessories","mobile_app","Google Ads"
"8e139dee-673d-11ea-9d38-000d3a38a36f","2021-06-05","53","6.4","5.4","0.36","0.02","Shoes","email","Google Ads"
"d4ec867c-a352-11e9-a2fc-000d3a38a36f","2020-04-09","48","6","5.5","0.11","0.063701890968484","Clothing","instore","Instagram Ads"
"d42b1ea0-ad49-11e9-a2fc-000d3a38a36f","2020-06-28","8","6.3","6","0.17","0.15","Clothing","web","SMS Push"
"03464e90-8a4d-11ea-8ec0-000d3a38a36f","2020-08-10","6","5.7","8.5","0.32","0.22","Clothing","mobile_app","SMS Push"
"1cb79d74-a9f8-11e9-a2fc-000d3a38a36f","2021-03-17","28","13.5","5.3","0.13","0.084920540369585","Sportswear","mobile_app","Instagram Ads"
"b0ba3958-3041-11ea-bb28-000d3a38a36f","2020-11-20","4","4.4","5.7","0.36","0.06","Clothing","mobile_app","Email Newsletter"
"e4a0c398-9dea-11e9-9897-000d3a38a36f","2021-05-30","30","7.5","3.4","0.34","0.06","Sportswear","instore","None"
"5d8f794a-5b44-11ea-80c0-000d3a38a36f","2020-01-16","43","2.9","6.9","0.23","0.19","Bags","web","Instagram Ads"
"426227d0-1a12-11ea-941b-000d3a38a36f","2020-12-01","17","5.8","5.9","0.4","0.21","Accessories","mobile_app","SMS Push"
"82a1351a-a772-11e9-a2fc-000d3a38a36f","2020-09-14","34","4.1","4.9","0.15","0.13","Bags","web","Email Newsletter"
"72858228-545e-11ea-b1db-000d3a38a36f","2021-05-11","6","9.5","3.6","0.38","0.2","Shoes","web","Email Newsletter"
"7f867936-5bdf-11ea-b597-000d3a38a36f","2020-06-08","36","3.4","6.7","0.15","0.05","Clothing","mobile_app","Email Newsletter"
"292b3e08-acff-11e9-a2fc-000d3a38a36f","2021-04-19","35","12.3","3.8","0.29","0.14","Sportswear","mobile_app","None"
"267f27d2-811f-11eb-a516-000d3a38a36f","2021-01-14","39","4.1","7.1","0.31","0.12","Sportswear","mobile_app","None"
"b7f13038-ff1c-11e9-a5e8-000d3a38a36f","2021-06-28","39","4.9","9.6","0.28","0.21","Sportswear","web","SMS Push"
"2d75b1fa-2bb2-11ea-853d-000d3a38a36f","2021-03-02","16","10","8.3","0.24","0.23","Accessories","mobile_app","Email Newsletter"
"dd6dab24-ddc6-11e9-a848-000d3a38a36f","2020-09-24","2","13.6","6.1","0.28","0.04","Shoes","instore","Email Newsletter"
"ffe0ab60-6c79-11ea-9ddf-000d3a38a36f","2021-02-20","8","6.7","7.2","0.06","0.032050023691594","Accessories","mobile_app","Google Ads"
"0ab4c6b4-ab2f-11e9-a2fc-000d3a38a36f","2020-06-16","15","9.8","4.6","0.36","0.11","Clothing","web","Instagram Ads"
"ebeaedb2-a4f3-11e9-a2fc-000d3a38a36f","2020-02-12","27","4.9","3.4","0.24","0.12","Bags","mobile_app","Instagram Ads"
"2e08203e-df7d-11e9-957d-000d3a38a36f","2020-10-11","16","6.5","6.3","0.22","0.21","Accessories","mobile_app","Email Newsletter"
"e884751a-bb97-11ea-aed7-000d3a38a36f","2021-01-31","1","7.7","4.8","0.25","0.17","Accessories","mobile_app","SMS Push"
"a04c6ab8-165c-11ea-aa74-000d3a38a36f","2020-01-12","59","5.5","3.3","0.25","0.13","Clothing","mobile_app","None"
"f6dbd7fc-b1cf-11e9-89fa-000d3a38a36f","2020-10-28","10","11.4","2.6","0.31","0.14","Bags","instore","SMS Push"
